transaction_id,date,sender_name,sender_phone,receiver_name,amount_kes,transaction_type,status
TXN0119627,2023-10-06,Akoth Kariuki,+254788599943,Ogola Musyoka,430944.78,SALE,Failed
TXN0107949,20-Mar-24,Nzula Musyoka,726312571,Musyoka Akinyi,448671.09,Sale,Completed
TXN0109733,2024-05-11,Kimani Akinyi,0131744118,Odhiambo Chebet,80150.82,sale,Pending
TXN0123845,20-Jan-24,Kimani Kamau,0741200293,Otieno Rotich,101665.05,TRANSFER,Failed
TXN0120435,2024-03-04,Onyango Mwangi,+254732486961,Chepkoech Odhiambo,429707.59,Sale,Completed
TXN0110409,2023-07-12,Onyango Kariuki,0793982322,Kamau Akinyi,345473.07,Sale,Completed
TXN0123353,8-Feb-24,Kibet Ogola,0196482071,Akoth Gitau,347257.71,Sale,Completed
TXN0101730,2023-02-28,Ndoti Akinyi,738357449,Akinyi Otieno,364022.12,SALE,Completed
TXN0119147,19-Jun-23,Adhiambo Ogola,749283781,Koech Mwangi,28499.63,refund,Pending
TXN0122266,2024-01-05,Ndinda Gitau,771135874,Nyambura Ndinda,220057.51,Transfer,Failed
TXN0120243,19/02/2024,Kariuki Njoroge,0154487629,Otieno Odhiambo,402680.58,Transfer,Reversed
TXN0114380,18-Jul-23,Wambui Chebet,747915862,Gitau Otieno,386311.24,Refund,Failed
TXN0123291,2024-02-22,Muthiani Wambui,+254770546207,Njeri Chebet,105104.06,Transfer,Failed
TXN0125118,9-Jan-23,Muthiani Akinyi,0785162757,Wambui Ndinda,121283.77,sale,Pending
TXN0112132,18/12/2023,Nyambura Ndinda,0159832271,Kariuki Koech,231522.71,Sale,Completed
TXN0120704,3-Jan-24,Owino Gitau,0784358947,Odero Koech,374761.65,Refund,Pending
TXN0114628,16-Mar-23,Kariuki Koech,0194641382,Jelimo Rotich,383813.06,sale,Reversed
TXN0109013,2024-02-25,Mutua Gitau,0756590044,Jelimo Odhiambo,400040.71,TRANSFER,Reversed
TXN0105988,5-Feb-24,Kariuki Musyoka,+254741883796,Wanjiku Musyoka,250495.8,Sale,Reversed
TXN0110624,14/02/2023,Chepkoech Ogola,742187555,Wanjiku Koech,335298.82,Refund,Completed
TXN0100465,2023-11-12,Kioko Kariuki,0751904291,Kariuki Musyoka,153645.65,Transfer,Completed
TXN0100235,09/09/2023,Wanjiku Rotich,713344315,Rotich Kamau,427948.07,Sale,Reversed
TXN0122548,26/07/2023,Bett Kibet,0189608131,Wachira Rotich,278719.54,Sale,Pending
TXN0120168,2023-10-19,Rotich Wambui,+254722316096,Kipchoge Chebet,119675.32,Transfer,Completed
TXN0117919,28/06/2024,Bett Mwangi,797405557,Akoth Ndinda,265107.6,Transfer,Reversed
TXN0113058,16/06/2023,Onyango Kamau,796834127,Mumo Akinyi,94164.65,Sale,Reversed
TXN0118459,2023-06-09,Odhiambo Chebet,0120711994,Odhiambo Rotich,377930.26,sale,Pending
TXN0104526,2024-03-20,Kibet Owino,0164073405,Akinyi Ndinda,254153.37,refund,Completed
TXN0112463,22-Apr-24,Kariuki Mwangi,799990507,Kimani Mwangi,92197.96,refund,Reversed
TXN0117455,2024-06-28,Rotich Otieno,+254718431262,Kibet Kibet,435169.01,SALE,Reversed
TXN0108278,24-May-24,Akinyi Wambui,0783663383,Wanjiku Ogola,137092.96,Transfer,Pending
TXN0112139,2024-02-05,Mwangi Otieno,0727822132,Chebet Owino,5641.53,Sale,Completed
TXN0104191,2024-04-07,Nzula Musyoka,0112241787,Mutua Kariuki,85782.51,TRANSFER,Pending
TXN0128517,2023-11-15,Owino Akinyi,730515179,Mumo Njoroge,193232.81,refund,Reversed
TXN0113386,03/11/2023,Chepkoech Chebet,784852826,Akoth Ndinda,30815.75,Transfer,Pending
TXN0104012,22/08/2023,Wairimu Owino,+254745863923,Kamau Akinyi,282248.87,SALE,Reversed
TXN0101317,2023-04-19,Mumo Otieno,0118984340,Wambui Mutua,118285.87,Transfer,Failed
TXN0116041,02/10/2023,Ndinda Owino,+254715482134,Ochieng Koech,4348.6,Sale,Pending
TXN0108372,2024-01-13,Bett Musyoka,761539830,Ochieng Ogola,190907.44,SALE,Completed
TXN0113040,8-Jul-23,Awino Ogola,0788521490,Ochieng Kariuki,121366.61,sale,Failed
TXN0112453,24/01/2024,Rotich Njoroge,744204968,Kipchoge Njoroge,422942.38,refund,Failed
TXN0129241,25-Aug-23,Chepkoech Owino,789895985,Kioko Ndinda,346444.03,Transfer,Pending
TXN0113797,2023-05-19,Otieno Gitau,791946630,Wambui Odhiambo,10145.7,TRANSFER,Pending
TXN0124588,2023-06-04,Musyoka Koech,+254775273471,Gitau Kariuki,139865.66,Sale,Failed
TXN0117669,2023-03-23,Muthiani Kamau,750698794,Akoth Koech,50944.3,TRANSFER,Pending
TXN0118664,22-Sep-23,Otieno Ogola,751755512,Wanjiku Rotich,191573.08,refund,Reversed
TXN0116410,8-Jun-24,Sang Gitau,0710346241,Wanjiku Chebet,398326.12,SALE,Completed
TXN0101052,21-Dec-23,Mwende Ndinda,+254788686986,Mutua Njoroge,80593.57,Transfer,Completed
TXN0116887,26-Nov-23,Akinyi Mwangi,+254717302847,Adhiambo Gitau,166312.03,SALE,Failed
TXN0128264,2024-04-16,Odero Odhiambo,0189314004,Kimani Odhiambo,311583.16,Refund,Failed
TXN0110686,2023-12-02,Nzula Kibet,791586997,Awino Owino,76345.99,Sale,Reversed
TXN0123747,2024-05-14,Langat Otieno,0753394201,Kipchoge Rotich,69463.05,SALE,Completed
TXN0114950,4-Mar-23,Akoth Chebet,0767933763,Owino Ndinda,260021.13,TRANSFER,Reversed
TXN0117359,12/05/2023,Langat Koech,+254712321301,Syombua Mutua,232020.78,SALE,Reversed
TXN0129374,15/01/2023,Kibet Musyoka,754528285,Awino Kamau,57437.98,SALE,Failed
TXN0116181,20-Jun-24,Kariuki Njoroge,+254784399510,Wairimu Njoroge,355866.55,Transfer,Completed
TXN0110007,2023-11-06,Njoroge Koech,+254738729854,Mutua Mwangi,49355.47,Refund,Failed
TXN0116988,8-Jan-24,Musyoka Rotich,+254719810516,Otieno Akinyi,308979.47,sale,Failed
TXN0116715,2023-10-03,Kioko Mwangi,0173997917,Njoroge Rotich,436218.8,sale,Pending
TXN0127986,2023-11-21,Otieno Koech,0145339864,Mulwa Mutua,208186.17,Refund,Completed
TXN0106470,26/12/2023,Akoth Wambui,714312493,Akinyi Chebet,356849.02,Sale,Reversed
TXN0109756,2023-07-08,Bett Chebet,+254761516262,Wachira Akinyi,18351.53,refund,Reversed
TXN0104425,2023-04-27,Ndinda Mutua,0163182758,Owino Chebet,119674.26,refund,Completed
TXN0129084,30/10/2023,Kioko Koech,752143955,Rotich Kibet,351154.66,Refund,Completed
TXN0103559,14/12/2023,Ogola Musyoka,+254770994676,Ndinda Ndinda,240959.74,Sale,Pending
TXN0115594,2023-06-05,Koech Odhiambo,739806310,Mulwa Ndinda,294818.78,Sale,Pending
TXN0128658,12-Oct-23,Ndinda Kariuki,+254738258711,Mumo Kariuki,193248.4,SALE,Reversed
TXN0118757,11/05/2024,Bett Musyoka,0726390996,Ndinda Otieno,394221.09,Refund,Pending
TXN0103292,29-Feb-24,Owino Musyoka,749733860,Cherono Njoroge,379233.4,Transfer,Completed
TXN0125343,10/03/2024,Mumo Koech,+254778575934,Auma Owino,175190.34,Transfer,Pending
TXN0120647,11/07/2023,Kiprotich Kibet,0134610568,Bett Odhiambo,53691.36,Transfer,Pending
TXN0120339,30/11/2023,Akinyi Rotich,0155141038,Bett Akinyi,346691.68,refund,Pending
TXN0123154,14-Apr-24,Auma Wambui,0715237251,Mwangi Owino,322262.51,sale,Pending
TXN0106960,08/07/2023,Kiprotich Wambui,765203641,Mulwa Gitau,350466.0,sale,Completed
TXN0126509,14/10/2023,Kariuki Ogola,738780117,Mutua Chebet,158884.12,Refund,Reversed
TXN0118310,2023-12-15,Kariuki Owino,+254784322667,Mulwa Gitau,152440.4,TRANSFER,Completed
TXN0121158,28-Mar-23,Bett Kariuki,760601434,Wanjiku Ndinda,240438.2,SALE,Pending
TXN0100002,04/06/2023,Mutua Odhiambo,0164707061,Akoth Kariuki,209692.64,Sale,Pending
TXN0126408,15-Apr-24,Awino Otieno,+254773418892,Wanjiku Otieno,354746.95,refund,Reversed
TXN0119543,04/05/2023,Muthiani Owino,+254749365802,Nzula Kamau,,sale,Reversed
TXN0102647,2024-01-27,Owino Ogola,781452669,Ndoti Kibet,350953.58,sale,Pending
TXN0125125,9-Feb-23,Muthiani Akinyi,0779498429,Chebet Gitau,403026.68,refund,Pending
TXN0126401,10/10/2023,Odhiambo Akinyi,0179583619,Ochieng Mwangi,142796.13,Refund,Pending
TXN0117533,28/05/2024,Cherono Rotich,+254733590997,Chebet Mutua,193039.43,SALE,Failed
TXN0119920,23/04/2024,Odero Njoroge,0150728409,Kipchoge Njoroge,222192.61,SALE,Pending
TXN0122357,05/02/2024,Muthiani Odhiambo,+254740953863,Njoroge Kamau,330438.52,sale,Pending
TXN0115155,4-Nov-23,Ogola Ndinda,+254728974074,Owino Ogola,208182.71,TRANSFER,Pending
TXN0111066,19-Apr-23,Nyambura Kamau,+254777180927,Ndoti Kamau,148525.55,sale,Reversed
TXN0114805,2023-01-13,Odero Odhiambo,731167258,Odero Mutua,311387.04,Transfer,Pending
TXN0101766,09/04/2023,Sang Mutua,0729422417,Akinyi Akinyi,338366.4,Refund,Reversed
TXN0111954,24-Sep-23,Njoroge Akinyi,0733175212,Kiplangat Gitau,,SALE,Failed
TXN0112342,14/06/2023,Kimani Kamau,0150710892,Wambui Wambui,75173.57,Sale,Failed
TXN0112023,21/03/2024,Njeri Gitau,0140391922,Kioko Musyoka,251572.36,refund,Pending
TXN0109163,2023-05-01,Ogola Musyoka,0763442509,Nzula Ndinda,290761.74,Transfer,Failed
TXN0111400,20-Jul-23,Odero Wambui,0767442923,Bett Mutua,178562.91,TRANSFER,Pending
TXN0111120,2023-01-24,Muthiani Owino,+254743912063,Otieno Chebet,284154.63,Transfer,Pending
TXN0112477,2024-01-28,Syombua Kamau,+254776242585,Odhiambo Kamau,427902.96,sale,Completed
TXN0119511,25-Oct-23,Akinyi Otieno,0144005828,Muthiani Rotich,192112.2,Transfer,Pending
TXN0122765,2023-08-09,Mutua Rotich,765285968,Adhiambo Gitau,21416.79,sale,Failed
TXN0123751,27/03/2024,Gitau Kamau,0150297535,Odhiambo Odhiambo,279704.11,Refund,Reversed
TXN0126329,22-Jun-23,Wachira Akinyi,751985891,Kioko Ndinda,80643.14,sale,Failed
TXN0128889,9-Jan-24,Kibet Mwangi,770472064,Bett Kibet,337384.35,SALE,Reversed
TXN0108103,12/06/2023,Rotich Otieno,+254754163262,Ogola Akinyi,249700.82,SALE,Completed
TXN0104381,2023-07-25,Auma Mwangi,746983309,Akinyi Odhiambo,10606.79,sale,Failed
TXN0115741,17/01/2024,Kamau Odhiambo,0748560564,Awino Mwangi,286300.97,SALE,Failed
TXN0114292,22-May-23,Auma Kamau,0798362210,Rotich Kariuki,396831.46,SALE,Pending
TXN0121419,19/05/2023,Ndinda Kariuki,0740536339,Kiprotich Akinyi,300419.35,sale,Pending
TXN0125770,2023-02-16,Ochieng Chebet,0134759885,Auma Mwangi,203686.28,Refund,Pending
TXN0113631,23/09/2023,Auma Chebet,0137942294,Koech Mwangi,294852.36,Transfer,Reversed
TXN0119642,2023-08-14,Kipchoge Gitau,794842565,Kamau Musyoka,95067.91,TRANSFER,Pending
TXN0120297,2023-03-15,Mwangi Mwangi,0760594590,Kamau Chebet,140110.08,TRANSFER,Failed
TXN0107665,2024-03-23,Musyoka Njoroge,0727951603,Akoth Kibet,395912.45,sale,Failed
TXN0100310,2023-03-18,Ogola Akinyi,0752391668,Kioko Akinyi,247745.48,Refund,Reversed
TXN0104924,05/03/2024,Langat Kibet,754527112,Kimani Kibet,265417.23,TRANSFER,Completed
TXN0113395,2023-04-26,Wairimu Gitau,0122651869,Langat Wambui,39375.24,SALE,Failed
TXN0123187,20/01/2024,Odero Kamau,0760417740,Wairimu Chebet,126799.53,Transfer,Failed
TXN0117346,18/03/2023,Odhiambo Otieno,+254758839790,Ochieng Ndinda,245380.21,Refund,Failed
TXN0120014,27-Oct-23,Mwende Kibet,+254729360381,Wambui Akinyi,145958.62,refund,Pending
TXN0128420,2023-08-29,Mwende Odhiambo,0716786440,Musyoka Kibet,81851.9,refund,Reversed
TXN0104543,2024-05-02,Kiplangat Otieno,749761559,Akoth Ndinda,12108.97,Sale,Completed
TXN0125426,07/03/2023,Musyoka Kariuki,777278631,Wanjiku Odhiambo,262421.78,sale,Reversed
TXN0124116,29/05/2023,Auma Kibet,+254751289862,Ogola Koech,340361.27,TRANSFER,Completed
TXN0124813,2023-07-23,Awino Gitau,0151275181,Koech Wambui,159480.68,Transfer,Completed
TXN0126373,05/08/2023,Nyambura Owino,+254767390920,Adhiambo Owino,248103.66,Refund,Completed
TXN0129640,2024-02-22,Onyango Musyoka,+254762668985,Auma Kariuki,211667.12,Sale,Completed
TXN0107409,12/01/2024,Akinyi Wambui,0163168097,Jelimo Kamau,159887.45,sale,Completed
TXN0104845,2023-06-29,Wairimu Wambui,0143759574,Njoroge Akinyi,359208.82,Transfer,Pending
TXN0121598,2023-03-01,Ogola Mwangi,+254763396295,Musyoka Odhiambo,16711.11,Transfer,Completed
TXN0119996,2024-03-01,Wairimu Mutua,+254710413288,Awino Otieno,188358.55,SALE,Pending
TXN0121852,27/11/2023,Otieno Kamau,0175484218,Mutua Odhiambo,37889.54,Transfer,Failed
TXN0120575,2023-06-23,Awino Otieno,0136202342,Musyoka Owino,405224.34,Sale,Completed
TXN0113333,17-Mar-24,Ndinda Koech,759898874,Langat Gitau,388670.75,Transfer,Failed
TXN0106323,22/09/2023,Awino Mwangi,725129398,Adhiambo Kariuki,374722.43,refund,Pending
TXN0127668,24/05/2024,Musyoka Mutua,0151280110,Kioko Ogola,373721.27,TRANSFER,Completed
TXN0110623,04/03/2023,Otieno Musyoka,+254753300883,Syombua Odhiambo,87387.88,sale,Reversed
TXN0119518,18-Aug-23,Sang Ndinda,0192956602,Ogola Owino,244564.46,refund,Failed
TXN0123128,13/03/2023,Otieno Gitau,0751676552,Langat Kibet,343651.64,SALE,Reversed
TXN0113783,2023-04-05,Otieno Kibet,0146461042,Wachira Koech,196474.57,TRANSFER,Completed
TXN0121231,24-Oct-23,Mwangi Njoroge,774359904,Ogola Mwangi,279725.92,Transfer,Failed
TXN0104156,2024-01-18,Wanjiku Ogola,777149534,Wambui Ogola,307720.15,Sale,Pending
TXN0103631,07/02/2024,Adhiambo Gitau,0140391602,Gitau Odhiambo,69670.28,TRANSFER,Completed
TXN0106970,26/05/2024,Chebet Kibet,0717758970,Musyoka Akinyi,434671.56,Refund,Pending
TXN0123445,2023-09-08,Langat Kamau,+254767410138,Wambui Mutua,442996.56,TRANSFER,Failed
TXN0120369,16/04/2024,Kiplangat Chebet,0785821822,Mwangi Mwangi,307204.7,Sale,Reversed
TXN0122144,2024-05-31,Njoroge Njoroge,0178859305,Kiplangat Koech,272066.8,SALE,Pending
TXN0125083,29/03/2024,Kamau Wambui,770245080,Mwangi Kamau,254602.95,sale,Completed
TXN0107412,29/05/2024,Kiprotich Wambui,0775625488,Wambui Mwangi,66177.68,refund,Failed
TXN0113010,12/03/2023,Akoth Odhiambo,0798503780,Nzula Mwangi,169385.04,Sale,Reversed
TXN0110501,2024-01-24,Mutua Njoroge,0164283260,Syombua Koech,121618.48,Transfer,Reversed
TXN0120291,2024-05-08,Mulwa Kibet,753551750,Chepkoech Kamau,207225.87,SALE,Pending
TXN0118583,2023-05-13,Ochieng Wambui,+254794377148,Odero Owino,98695.71,sale,Reversed
TXN0116310,17/11/2023,Njoroge Rotich,0149037974,Kariuki Chebet,431094.41,Sale,Reversed
TXN0105995,13-Jun-23,Kipchoge Wambui,787920405,Nzula Akinyi,210643.71,Refund,Failed
TXN0118743,9-Mar-24,Sang Mwangi,0735708294,Kamau Odhiambo,71926.24,Refund,Pending
TXN0103174,30/12/2023,Langat Musyoka,783312474,Nzula Kamau,298792.88,TRANSFER,Reversed
TXN0116299,18/03/2023,Bett Ndinda,0754876528,Odhiambo Kamau,286070.92,TRANSFER,Pending
TXN0115485,2023-10-19,Ochieng Kibet,+254793538972,Chepkoech Mutua,80276.94,SALE,Reversed
TXN0105738,13-Feb-24,Kamau Kamau,0171592296,Kibet Rotich,126810.27,Transfer,Reversed
TXN0108340,14/11/2023,Akoth Owino,+254733906550,Kimani Chebet,46324.82,Transfer,Completed
TXN0115967,31/05/2024,Auma Chebet,+254762119483,Chebet Odhiambo,400165.38,Sale,Pending
TXN0104828,07/03/2024,Cherono Otieno,0194795164,Mwangi Akinyi,401390.51,SALE,Pending
TXN0115267,10/05/2024,Auma Njoroge,+254787470054,Kimani Kamau,353868.37,Refund,Completed
TXN0105885,2024-03-08,Wambui Chebet,0761709491,Ogola Mutua,241641.64,SALE,Reversed
TXN0105828,16-Feb-24,Jelimo Koech,0717958351,Kiplangat Ndinda,373798.31,sale,Reversed
TXN0105940,09/12/2023,Owino Kamau,+254727560607,Mwangi Koech,162889.94,Sale,Completed
TXN0128243,30/07/2023,Wairimu Rotich,+254740154540,Chebet Rotich,435775.85,SALE,Completed
TXN0107851,22/03/2024,Awino Owino,0797884054,Wanjiku Kariuki,376633.96,sale,Reversed
TXN0118422,03/01/2024,Onyango Chebet,0749160710,Bett Mutua,103720.08,SALE,Completed
TXN0108628,01/04/2024,Chepkoech Musyoka,0777137491,Langat Kariuki,335755.82,Transfer,Completed
TXN0108125,30/11/2023,Kipchoge Kariuki,+254799838793,Rotich Ogola,342835.71,Sale,Failed
TXN0100606,2024-02-23,Kipchoge Otieno,772659383,Koech Koech,142454.65,Refund,Reversed
TXN0127410,25-Oct-23,Wanjiku Kamau,0192175620,Odero Akinyi,338441.66,TRANSFER,Pending
TXN0102828,2024-04-19,Langat Gitau,0733576084,Ogola Chebet,279218.12,sale,Reversed
TXN0100617,15-Jan-23,Muthiani Rotich,0125906458,Otieno Ndinda,85785.35,TRANSFER,Failed
TXN0126593,13-Sep-23,Kipchoge Owino,+254775610575,Kariuki Mwangi,224807.01,sale,Reversed
TXN0116368,31-Mar-23,Odero Kamau,0758554218,Ndinda Kamau,163953.49,TRANSFER,Failed
TXN0111361,18/03/2024,Kioko Kamau,727208249,Mulwa Akinyi,432323.31,Sale,Failed
TXN0126926,2024-05-28,Kioko Gitau,754685344,Akoth Ogola,381999.6,TRANSFER,Reversed
TXN0118822,29-Sep-23,Mwangi Koech,742682603,Otieno Ogola,163610.13,refund,Failed
TXN0102131,25/08/2023,Chebet Mwangi,0760143683,Kibet Kariuki,193700.83,SALE,Reversed
TXN0117715,4-Mar-24,Nzula Akinyi,727322357,Nzula Odhiambo,83367.93,SALE,Reversed
TXN0118482,28-Jun-24,Mutua Akinyi,773949213,Akoth Njoroge,250295.03,Sale,Reversed
TXN0117638,24-Aug-23,Odero Chebet,+254777846532,Otieno Musyoka,63872.51,Refund,Completed
TXN0122705,2024-02-29,Kamau Owino,+254732979696,Akoth Rotich,139681.83,TRANSFER,Failed
TXN0124708,21-Sep-23,Chepkoech Mutua,0742354632,Chebet Mwangi,267828.27,sale,Failed
TXN0113198,12/02/2023,Ogola Akinyi,763546334,Mumo Chebet,128098.83,refund,Pending
TXN0109788,02/04/2024,Syombua Akinyi,0739103078,Rotich Mwangi,248267.5,Refund,Pending
TXN0101706,19/04/2024,Koech Odhiambo,0710566529,Gitau Njoroge,378842.08,SALE,Completed
TXN0116039,2023-12-29,Mulwa Musyoka,779163731,Ndinda Kariuki,61438.37,sale,Completed
TXN0109299,10-Nov-23,Ogola Ogola,717550946,Odhiambo Kamau,63597.49,Transfer,Pending
TXN0121696,06/05/2023,Njoroge Kamau,0753831718,Wairimu Koech,439486.89,SALE,Pending
TXN0109879,2023-02-18,Muthiani Chebet,749317342,Gitau Otieno,250586.17,Transfer,Pending
TXN0113441,2-Mar-24,Otieno Ogola,790467552,Mwende Odhiambo,315035.93,SALE,Completed
TXN0123201,2023-11-08,Jelimo Mutua,0199123316,Gitau Kibet,129238.54,TRANSFER,Reversed
TXN0115621,2024-02-07,Auma Njoroge,0113725818,Kimani Gitau,137719.25,refund,Pending
TXN0112288,01/03/2023,Ogola Njoroge,731731882,Mwangi Ndinda,417656.12,Sale,Reversed
TXN0112593,02/04/2023,Ogola Njoroge,0734496121,Kiprotich Akinyi,48066.35,SALE,Reversed
TXN0114080,2-Feb-24,Mwangi Otieno,+254718378503,Musyoka Kariuki,345818.49,Refund,Failed
TXN0108857,2023-12-17,Chepkoech Musyoka,+254799535666,Adhiambo Mutua,234463.16,SALE,Completed
TXN0104532,3-Sep-23,Mwangi Ndinda,773223137,Kiplangat Njoroge,,refund,Reversed
TXN0121516,15-Nov-23,Sang Chebet,0194882534,Muthiani Ogola,57942.42,refund,Failed
TXN0106939,27/05/2024,Syombua Chebet,0728266374,Wachira Kamau,351463.11,TRANSFER,Reversed
TXN0109106,2023-12-29,Kiplangat Chebet,+254798184903,Kariuki Mwangi,138872.67,SALE,Pending
TXN0126405,2024-03-11,Odhiambo Ndinda,+254775943643,Kiprotich Mutua,,TRANSFER,Pending
TXN0105196,25/03/2024,Kiprotich Mwangi,+254737245808,Owino Mwangi,385242.22,SALE,Reversed
TXN0127124,2023-04-16,Odhiambo Kamau,+254777722842,Wambui Ogola,226868.84,refund,Pending
TXN0113097,2023-03-29,Odero Ndinda,0171229483,Langat Mwangi,199246.08,refund,Completed
TXN0101393,17-Jan-23,Sang Chebet,0786795535,Syombua Ndinda,240363.8,refund,Failed
TXN0128768,2024-05-23,Ogola Wambui,0744184348,Chebet Kariuki,112682.77,Refund,Completed
TXN0118891,2023-02-05,Mutua Rotich,+254771753399,Odhiambo Njoroge,176397.81,Transfer,Failed
TXN0111865,25/12/2023,Kimani Gitau,0163461549,Jelimo Njoroge,252378.34,SALE,Failed
TXN0126020,20-Feb-24,Ochieng Wambui,0135687974,Kimani Njoroge,24730.98,refund,Failed
TXN0108488,10/03/2023,Wachira Musyoka,+254760807053,Kibet Wambui,311169.36,Transfer,Reversed
TXN0106855,27-Feb-23,Sang Owino,+254796733498,Njeri Njoroge,31183.37,SALE,Failed
TXN0122977,19/09/2023,Mwangi Chebet,0180054815,Kariuki Ndinda,330814.95,TRANSFER,Failed
TXN0119056,27-Dec-23,Nyambura Mwangi,0798955216,Wairimu Odhiambo,245622.37,sale,Failed
TXN0119891,2023-03-01,Awino Kamau,+254718237988,Wanjiku Kariuki,330739.21,Transfer,Failed
TXN0106032,2023-11-21,Mumo Akinyi,769399427,Nzula Koech,140087.22,Transfer,Reversed
TXN0115093,18-Feb-23,Mutua Wambui,0155934344,Mwende Akinyi,"KES 225,500.48",refund,Pending
TXN0110487,05/09/2023,Awino Kariuki,+254730608020,Kariuki Otieno,150291.82,Refund,Pending
TXN0118610,06/02/2023,Nyambura Musyoka,735568771,Wambui Otieno,25311.68,Sale,Pending
TXN0108395,2023-05-29,Kiplangat Koech,0177786268,Ogola Odhiambo,406660.67,refund,Reversed
TXN0114488,2023-10-22,Owino Rotich,+254732229836,Mulwa Wambui,46751.86,refund,Failed
TXN0121575,25/03/2024,Wanjiku Owino,0127403048,Muthiani Odhiambo,116919.02,refund,Completed
TXN0113419,2023-03-26,Kibet Njoroge,+254712633957,Koech Ndinda,23582.8,Sale,Reversed
TXN0126695,24/06/2024,Jelimo Kariuki,+254727756367,Wachira Chebet,410369.0,SALE,Reversed
TXN0118870,2023-12-02,Njeri Mwangi,+254764150359,Wachira Mwangi,192520.11,sale,Reversed
TXN0127683,13/11/2023,Auma Ndinda,0143329483,Koech Rotich,91320.51,Sale,Reversed
TXN0127608,8-Jun-24,Chepkoech Musyoka,0185425109,Adhiambo Rotich,374974.96,sale,Pending
TXN0128921,22-Feb-24,Musyoka Gitau,0121591815,Onyango Rotich,228618.27,Sale,Reversed
TXN0122655,2024-05-23,Odhiambo Odhiambo,736807752,Ogola Koech,190815.46,Refund,Reversed
TXN0116216,18-May-23,Awino Akinyi,0786765711,Musyoka Akinyi,180152.53,Sale,Reversed
TXN0123958,12/01/2024,Kiprotich Odhiambo,+254713244255,Ochieng Wambui,214980.8,Refund,Completed
TXN0124053,1-Jan-23,Chepkoech Kibet,789191474,Chepkoech Ndinda,120120.73,Transfer,Completed
TXN0117671,8-Apr-23,Wairimu Odhiambo,784545188,Ndinda Musyoka,443104.46,TRANSFER,Completed
TXN0128332,2024-03-27,Cherono Kamau,0717289385,Nyambura Ndinda,381955.72,refund,Failed
TXN0128645,8-Jan-23,Auma Kamau,+254750326443,Auma Akinyi,355718.14,SALE,Pending
TXN0115004,30-Apr-24,Chepkoech Otieno,0771909886,Chebet Kibet,393821.86,Refund,Pending
TXN0124350,18-Oct-23,Chepkoech Wambui,739937831,Mulwa Koech,21317.96,Refund,Pending
TXN0123967,2023-11-11,Wanjiku Odhiambo,+254725885627,Wambui Kibet,252374.06,SALE,Completed
TXN0104457,5-Jul-23,Mwangi Gitau,766135259,Owino Gitau,222719.35,Refund,Failed
TXN0102792,27/04/2024,Ndoti Rotich,718938098,Nyambura Mwangi,274138.03,SALE,Failed
TXN0126839,11-Jun-23,Ochieng Koech,+254795642303,Ochieng Odhiambo,60325.37,sale,Completed
TXN0114490,01/08/2023,Akoth Ogola,+254779159986,Kiprotich Akinyi,68534.83,sale,Completed
TXN0118022,2023-09-07,Mulwa Otieno,0131694613,Gitau Koech,135667.37,Sale,Completed
TXN0111504,2023-07-27,Kariuki Kariuki,716249777,Sang Odhiambo,267528.99,TRANSFER,Completed
TXN0116725,2024-02-17,Wachira Wambui,0764961077,Musyoka Mwangi,278441.5,Transfer,Pending
TXN0116699,13-Jan-24,Bett Koech,0130787460,Cherono Kariuki,79630.93,refund,Reversed
TXN0111799,2023-02-16,Nyambura Mwangi,+254757843090,Mutua Ogola,395339.72,TRANSFER,Completed
TXN0106329,11/02/2023,Wairimu Ndinda,0178681119,Adhiambo Njoroge,416629.78,TRANSFER,Pending
TXN0114341,14/05/2023,Ochieng Odhiambo,+254738711094,Kibet Wambui,301663.5,Sale,Pending
TXN0110880,01/01/2024,Kimani Kariuki,0764380120,Chepkoech Wambui,221270.28,Refund,Reversed
TXN0103332,11/11/2023,Auma Mwangi,772630479,Otieno Mutua,112849.11,Transfer,Reversed
TXN0103657,2023-01-24,Kiprotich Gitau,0144181651,Wairimu Mwangi,185978.73,SALE,Failed
TXN0117338,17-Jul-23,Mumo Kibet,+254788770789,Langat Owino,,Transfer,Completed
TXN0117134,7-Jun-23,Chepkoech Koech,0786278723,Ndoti Ogola,301316.41,SALE,Pending
TXN0119274,09/06/2024,Bett Ndinda,0732315370,Njoroge Koech,96379.82,sale,Reversed
TXN0109416,18/01/2024,Jelimo Ogola,715373085,Ndoti Njoroge,124623.99,refund,Failed
TXN0105282,28-Jun-24,Ogola Musyoka,0711480891,Ndinda Ogola,53579.03,Sale,Completed
TXN0123681,21/08/2023,Langat Otieno,780220504,Wairimu Otieno,299324.36,sale,Pending
TXN0126005,4-Apr-24,Cherono Ogola,+254753632574,Kiplangat Odhiambo,441763.06,Refund,Reversed
TXN0117768,03/06/2024,Gitau Odhiambo,+254747254169,Sang Kamau,420007.12,Refund,Failed
TXN0127086,19/02/2023,Langat Musyoka,0114427773,Jelimo Kamau,166163.61,sale,Reversed
TXN0120772,2023-04-27,Akoth Njoroge,768824553,Njoroge Gitau,313986.27,refund,Completed
TXN0125253,2024-05-09,Kimani Akinyi,718430330,Ochieng Odhiambo,282706.0,refund,Failed
TXN0100154,25/06/2024,Sang Akinyi,0710892911,Awino Wambui,303091.26,refund,Reversed
